capacity,is_installed,is_renting,is_returning,is_virtual_station,last_reported,station_name,num_bikes_available,num_docks_available,region_id,rental_uris,short_name,station_id,vehicle_types_available
4.0,True,True,True,False,1770756680, Malplaquetstraße/Nazarethkirchstraße (Mobilitätsstation),1,3,362,"{'android': 'https://app.nextbike.net/station?id=131341306', 'ios': 'https://app.nextbike.net/station?id=131341306', 'web': 'https://nxtb.it/p/131341306'}",10041,131341306,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Werbellinstraße/Morusstraße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=131342648', 'ios': 'https://app.nextbike.net/station?id=131342648', 'web': 'https://nxtb.it/p/131342648'}",10049,131342648,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Körnerpark (Rübelandstraße/Schierker Straße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=131343329', 'ios': 'https://app.nextbike.net/station?id=131343329', 'web': 'https://nxtb.it/p/131343329'}",10052,131343329,[]
4.0,True,True,True,True,1770756680,Bötzowstraße/Pasteurstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=131483963', 'ios': 'https://app.nextbike.net/station?id=131483963', 'web': 'https://nxtb.it/p/131483963'}",10059,131483963,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,virtuell - Winsstraße/Jablonskistraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=131484602', 'ios': 'https://app.nextbike.net/station?id=131484602', 'web': 'https://nxtb.it/p/131484602'}",10061,131484602,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Wolliner Straße (Mobilitätsstation),0,4,362,"{'android': 'https://app.nextbike.net/station?id=131485276', 'ios': 'https://app.nextbike.net/station?id=131485276', 'web': 'https://nxtb.it/p/131485276'}",10062,131485276,[]
10.0,True,True,True,False,1770756680,Lettestraße/Dunckestraße (Mobilitätsstation),4,6,362,"{'android': 'https://app.nextbike.net/station?id=131486024', 'ios': 'https://app.nextbike.net/station?id=131486024', 'web': 'https://nxtb.it/p/131486024'}",10065,131486024,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Malmöer Straße/Schivelbeiner Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131487034', 'ios': 'https://app.nextbike.net/station?id=131487034', 'web': 'https://nxtb.it/p/131487034'}",10068,131487034,[]
4.0,True,True,True,True,1770756680,Winsstraße/Immanuelkirchstraße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=131489243', 'ios': 'https://app.nextbike.net/station?id=131489243', 'web': 'https://nxtb.it/p/131489243'}",10076,131489243,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Minna-Flake-Platz,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131489693', 'ios': 'https://app.nextbike.net/station?id=131489693', 'web': 'https://nxtb.it/p/131489693'}",10078,131489693,[]
4.0,True,True,True,True,1770756680,Neumannstraße/Vinetastraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131489976', 'ios': 'https://app.nextbike.net/station?id=131489976', 'web': 'https://nxtb.it/p/131489976'}",10079,131489976,[]
4.0,True,True,True,True,1770756680,Richard-Ermisch-Straße/Zur Marktflagge,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131491420', 'ios': 'https://app.nextbike.net/station?id=131491420', 'web': 'https://nxtb.it/p/131491420'}",10087,131491420,[]
4.0,True,True,True,True,1770756680,Thulestraße/Neumannstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131493499', 'ios': 'https://app.nextbike.net/station?id=131493499', 'web': 'https://nxtb.it/p/131493499'}",10099,131493499,[]
4.0,True,True,True,True,1770756680,Zum Langen Jammer/August-Lindemann-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131493789', 'ios': 'https://app.nextbike.net/station?id=131493789', 'web': 'https://nxtb.it/p/131493789'}",10100,131493789,[]
4.0,True,True,True,True,1770756680,Anton-Saefkow-Straße/Bötzowstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131495558', 'ios': 'https://app.nextbike.net/station?id=131495558', 'web': 'https://nxtb.it/p/131495558'}",10103,131495558,[]
4.0,True,True,True,True,1770756680,Stargarder Straße/Dunckerstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=131497036', 'ios': 'https://app.nextbike.net/station?id=131497036', 'web': 'https://nxtb.it/p/131497036'}",10106,131497036,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Dolziger Straße/Pettenkofer Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=131499321', 'ios': 'https://app.nextbike.net/station?id=131499321', 'web': 'https://nxtb.it/p/131499321'}",10110,131499321,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Fredersdorfer Straße/Marchlewskistraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=131500084', 'ios': 'https://app.nextbike.net/station?id=131500084', 'web': 'https://nxtb.it/p/131500084'}",10112,131500084,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Rüdersdorfer Straße (Wriezener Park),7,0,362,"{'android': 'https://app.nextbike.net/station?id=131500569', 'ios': 'https://app.nextbike.net/station?id=131500569', 'web': 'https://nxtb.it/p/131500569'}",10113,131500569,"[{'count': 7, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Laskerstraße/Markgrafendamm,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131501465', 'ios': 'https://app.nextbike.net/station?id=131501465', 'web': 'https://nxtb.it/p/131501465'}",10115,131501465,[]
4.0,True,True,True,True,1770756680,Alt-Stralau/Palmkernzeile,1,3,362,"{'android': 'https://app.nextbike.net/station?id=131505597', 'ios': 'https://app.nextbike.net/station?id=131505597', 'web': 'https://nxtb.it/p/131505597'}",10124,131505597,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Alt-Stralau/Tunnelstraße,0,3,362,"{'android': 'https://app.nextbike.net/station?id=131505907', 'ios': 'https://app.nextbike.net/station?id=131505907', 'web': 'https://nxtb.it/p/131505907'}",10125,131505907,[]
4.0,True,True,True,True,1770756680,Alt-Stralau/Fischzug,0,4,362,"{'android': 'https://app.nextbike.net/station?id=131506480', 'ios': 'https://app.nextbike.net/station?id=131506480', 'web': 'https://nxtb.it/p/131506480'}",10126,131506480,[]
4.0,True,True,True,True,1770756680,Crellestraße/Neue Kulmer Straße,1,2,362,"{'android': 'https://app.nextbike.net/station?id=131533631', 'ios': 'https://app.nextbike.net/station?id=131533631', 'web': 'https://nxtb.it/p/131533631'}",10137,131533631,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Waghäuseler Straße/Babelsberger Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=131535780', 'ios': 'https://app.nextbike.net/station?id=131535780', 'web': 'https://nxtb.it/p/131535780'}",10146,131535780,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,S+U Tempelhof (Südost),1,3,362,"{'android': 'https://app.nextbike.net/station?id=131536710', 'ios': 'https://app.nextbike.net/station?id=131536710', 'web': 'https://nxtb.it/p/131536710'}",10151,131536710,"[{'count': 1, 'vehicle_type_id': '196'}]"
7.0,True,True,True,False,1770756680,Jelbi Bundeswehrkrankenhaus (MIT/BW),3,4,362,"{'android': 'https://app.nextbike.net/station?id=13156813', 'ios': 'https://app.nextbike.net/station?id=13156813', 'web': 'https://nxtb.it/p/13156813'}",1215,13156813,"[{'count': 3, 'vehicle_type_id': '196'}]"
13.0,True,True,True,False,1770756680,LaGeSo,1,12,362,"{'android': 'https://app.nextbike.net/station?id=131748195', 'ios': 'https://app.nextbike.net/station?id=131748195', 'web': 'https://nxtb.it/p/131748195'}",1903,131748195,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Pillauer Straße/Marchlewskistraße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=132214295', 'ios': 'https://app.nextbike.net/station?id=132214295', 'web': 'https://nxtb.it/p/132214295'}",10163,132214295,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hedwig-Wachenheim-Straße/Wanda-Kallenbach-Straße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=132214820', 'ios': 'https://app.nextbike.net/station?id=132214820', 'web': 'https://nxtb.it/p/132214820'}",10116,132214820,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Tegelerstraße/Sprengelstraße (Mobilitätsstation),0,4,362,"{'android': 'https://app.nextbike.net/station?id=133497338', 'ios': 'https://app.nextbike.net/station?id=133497338', 'web': 'https://nxtb.it/p/133497338'}",10170,133497338,[]
4.0,True,True,True,False,1770756680,Sprengelstraße/Tegeler Straße (Abstellfläche Mikromobilität),1,3,362,"{'android': 'https://app.nextbike.net/station?id=133499234', 'ios': 'https://app.nextbike.net/station?id=133499234', 'web': 'https://nxtb.it/p/133499234'}",10172,133499234,"[{'count': 1, 'vehicle_type_id': '196'}]"
6.0,True,True,True,True,1770756680,Weimaer Straße/Goethestraße,0,6,362,"{'android': 'https://app.nextbike.net/station?id=133508241', 'ios': 'https://app.nextbike.net/station?id=133508241', 'web': 'https://nxtb.it/p/133508241'}",10182,133508241,[]
6.0,True,True,True,True,1770756680,Joseph-Joachim-Platz,0,6,362,"{'android': 'https://app.nextbike.net/station?id=133510111', 'ios': 'https://app.nextbike.net/station?id=133510111', 'web': 'https://nxtb.it/p/133510111'}",10185,133510111,[]
13.0,True,True,True,False,1770756680,Jelbi Charlottenstraße/Rosmarinstraße (MIT/CR),1,12,362,"{'android': 'https://app.nextbike.net/station?id=134090527', 'ios': 'https://app.nextbike.net/station?id=134090527', 'web': 'https://nxtb.it/p/134090527'}",10187,134090527,"[{'count': 1, 'vehicle_type_id': '196'}]"
6.0,True,True,True,True,1770756680,Bietzkestraße/Eggersdorfer Straße,0,6,362,"{'android': 'https://app.nextbike.net/station?id=134091273', 'ios': 'https://app.nextbike.net/station?id=134091273', 'web': 'https://nxtb.it/p/134091273'}",10189,134091273,[]
6.0,True,True,True,True,1770756680,Pohlstraße/Flottwellstraße,2,4,362,"{'android': 'https://app.nextbike.net/station?id=134093628', 'ios': 'https://app.nextbike.net/station?id=134093628', 'web': 'https://nxtb.it/p/134093628'}",10194,134093628,"[{'count': 2, 'vehicle_type_id': '196'}]"
6.0,True,True,True,True,1770756680,Reichstagsufer/Paul-Löbe-Allee,1,5,362,"{'android': 'https://app.nextbike.net/station?id=134094035', 'ios': 'https://app.nextbike.net/station?id=134094035', 'web': 'https://nxtb.it/p/134094035'}",10195,134094035,"[{'count': 1, 'vehicle_type_id': '196'}]"
6.0,True,True,True,True,1770756680,Attilaplatz,0,6,362,"{'android': 'https://app.nextbike.net/station?id=134095790', 'ios': 'https://app.nextbike.net/station?id=134095790', 'web': 'https://nxtb.it/p/134095790'}",10200,134095790,[]
10.0,True,True,True,False,1770756680,Jelbi Bebelplatz (MIT/BB),13,0,362,"{'android': 'https://app.nextbike.net/station?id=134096496', 'ios': 'https://app.nextbike.net/station?id=134096496', 'web': 'https://nxtb.it/p/134096496'}",10199,134096496,"[{'count': 2, 'vehicle_type_id': '150'}, {'count': 11, 'vehicle_type_id': '196'}]"
6.0,True,True,True,True,1770756680,Mainauer Straße/Südwestkorso,0,6,362,"{'android': 'https://app.nextbike.net/station?id=134097924', 'ios': 'https://app.nextbike.net/station?id=134097924', 'web': 'https://nxtb.it/p/134097924'}",10204,134097924,[]
6.0,True,True,True,True,1770756680,Rathausstraße/Kaiserstraße,0,6,362,"{'android': 'https://app.nextbike.net/station?id=134098576', 'ios': 'https://app.nextbike.net/station?id=134098576', 'web': 'https://nxtb.it/p/134098576'}",10206,134098576,[]
6.0,True,True,True,True,1770756680,Schöneberger Straße/Ringbahnstraße,0,6,362,"{'android': 'https://app.nextbike.net/station?id=134099051', 'ios': 'https://app.nextbike.net/station?id=134099051', 'web': 'https://nxtb.it/p/134099051'}",10207,134099051,[]
6.0,True,True,True,True,1770756680,Leipziger Straße/Markgrafenstraße,2,3,362,"{'android': 'https://app.nextbike.net/station?id=134101583', 'ios': 'https://app.nextbike.net/station?id=134101583', 'web': 'https://nxtb.it/p/134101583'}",10213,134101583,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 1, 'vehicle_type_id': '196'}]"
5.0,True,True,True,False,1770756680,Jelbi Dorothea-Schlegel-Platz (MIT/DS),6,0,362,"{'android': 'https://app.nextbike.net/station?id=134104562', 'ios': 'https://app.nextbike.net/station?id=134104562', 'web': 'https://nxtb.it/p/134104562'}",10224,134104562,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 5, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Morsestraße/Carnotstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=13412161', 'ios': 'https://app.nextbike.net/station?id=13412161', 'web': 'https://nxtb.it/p/13412161'}",1756,13412161,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,U Scharnweberstraße (West),0,4,362,"{'android': 'https://app.nextbike.net/station?id=135396872', 'ios': 'https://app.nextbike.net/station?id=135396872', 'web': 'https://nxtb.it/p/135396872'}",10228,135396872,[]
4.0,True,True,True,True,1770756680,U Scharnweberstraße (Nordwest),0,4,362,"{'android': 'https://app.nextbike.net/station?id=135397400', 'ios': 'https://app.nextbike.net/station?id=135397400', 'web': 'https://nxtb.it/p/135397400'}",10230,135397400,[]
4.0,True,True,True,True,1770756680,U Schwarnweberstraße (General-Woyna-Straße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=135397770', 'ios': 'https://app.nextbike.net/station?id=135397770', 'web': 'https://nxtb.it/p/135397770'}",10231,135397770,[]
4.0,True,True,True,True,1770756680,Schwarnweberstraße/Schillingstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=135398560', 'ios': 'https://app.nextbike.net/station?id=135398560', 'web': 'https://nxtb.it/p/135398560'}",10233,135398560,[]
4.0,True,True,True,True,1770756680,S Tegel (West),0,4,362,"{'android': 'https://app.nextbike.net/station?id=135417792', 'ios': 'https://app.nextbike.net/station?id=135417792', 'web': 'https://nxtb.it/p/135417792'}",10247,135417792,[]
4.0,True,True,True,True,1770756680,U Ruhleben (Nordost),0,4,362,"{'android': 'https://app.nextbike.net/station?id=135418695', 'ios': 'https://app.nextbike.net/station?id=135418695', 'web': 'https://nxtb.it/p/135418695'}",10251,135418695,[]
5.0,True,True,True,False,1770756680,Jelbi Libauer Straße/ Kopernikusstraße (FHA/LK),3,1,362,"{'android': 'https://app.nextbike.net/station?id=135425358', 'ios': 'https://app.nextbike.net/station?id=135425358', 'web': 'https://nxtb.it/p/135425358'}",10253,135425358,"[{'count': 3, 'vehicle_type_id': '196'}]"
8.0,True,True,True,False,1770756680,Jelbi Grünberger Straße/Simon-Dach-Straße (FHA/GS),3,5,362,"{'android': 'https://app.nextbike.net/station?id=135426530', 'ios': 'https://app.nextbike.net/station?id=135426530', 'web': 'https://nxtb.it/p/135426530'}",10256,135426530,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Zionskirchstraße/Choriner Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=135516489', 'ios': 'https://app.nextbike.net/station?id=135516489', 'web': 'https://nxtb.it/p/135516489'}",10273,135516489,[]
4.0,True,True,True,False,1770756680,Jelbi Alte Schönhauser Straße (MIT/AS),3,1,362,"{'android': 'https://app.nextbike.net/station?id=135782568', 'ios': 'https://app.nextbike.net/station?id=135782568', 'web': 'https://nxtb.it/p/135782568'}",10276,135782568,"[{'count': 3, 'vehicle_type_id': '196'}]"
8.0,True,True,True,False,1770756680,Jelbi Mittelstraße/Friedrichstraße (MIT/MF),3,5,362,"{'android': 'https://app.nextbike.net/station?id=135783194', 'ios': 'https://app.nextbike.net/station?id=135783194', 'web': 'https://nxtb.it/p/135783194'}",10278,135783194,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Hennig (Lehrter Straße),8,0,362,"{'android': 'https://app.nextbike.net/station?id=135787796', 'ios': 'https://app.nextbike.net/station?id=135787796', 'web': 'https://nxtb.it/p/135787796'}",10290,135787796,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 7, 'vehicle_type_id': '196'}]"
6.0,True,True,True,False,1770756680,Ella-Trebe-Straße/Rahel-Hirsch-Straße,3,3,362,"{'android': 'https://app.nextbike.net/station?id=135788818', 'ios': 'https://app.nextbike.net/station?id=135788818', 'web': 'https://nxtb.it/p/135788818'}",10293,135788818,"[{'count': 3, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Jelbi U Prinzenstraße (KRE/PRI),0,10,362,"{'android': 'https://app.nextbike.net/station?id=13593781', 'ios': 'https://app.nextbike.net/station?id=13593781', 'web': 'https://nxtb.it/p/13593781'}",1508,13593781,[]
4.0,True,True,True,True,1770756680,Ziegelstraße/Tucholskystraße,3,1,362,"{'android': 'https://app.nextbike.net/station?id=135951499', 'ios': 'https://app.nextbike.net/station?id=135951499', 'web': 'https://nxtb.it/p/135951499'}",10305,135951499,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,S+U Jannowitzbrücke (Süd),0,4,362,"{'android': 'https://app.nextbike.net/station?id=135957325', 'ios': 'https://app.nextbike.net/station?id=135957325', 'web': 'https://nxtb.it/p/135957325'}",10307,135957325,[]
4.0,True,True,True,True,1770756680,Planckstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=135962062', 'ios': 'https://app.nextbike.net/station?id=135962062', 'web': 'https://nxtb.it/p/135962062'}",10318,135962062,"[{'count': 1, 'vehicle_type_id': '196'}]"
8.0,True,True,True,True,1770756680,Charité Berlin (Luisenstraße),2,6,362,"{'android': 'https://app.nextbike.net/station?id=135994904', 'ios': 'https://app.nextbike.net/station?id=135994904', 'web': 'https://nxtb.it/p/135994904'}",10325,135994904,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Koppenplatz,2,1,362,"{'android': 'https://app.nextbike.net/station?id=135997076', 'ios': 'https://app.nextbike.net/station?id=135997076', 'web': 'https://nxtb.it/p/135997076'}",10331,135997076,"[{'count': 2, 'vehicle_type_id': '196'}]"
